V1,V2,V3
2296.7,2296.7,2296.7
2371.77,2371.77,2371.77
2386.77,2386.78,2386.78
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.79,2401.79
2311.69,2311.69,2311.69
2281.63,2281.63,2281.62
2266.56,2266.57,2266.56
2266.52,2266.53,2266.51
2266.5,2266.51,2266.49
2266.53,2266.54,2266.52
2266.57,2266.58,2266.56
2266.6,2266.61,2266.6
2281.66,2281.66,2281.65
2311.71,2311.71,2311.71
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2386.77,2386.78,2386.78
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2341.73,2341.73,2341.73
2311.69,2311.69,2311.69
2281.63,2281.64,2281.63
2281.6,2281.6,2281.59
2281.58,2281.59,2281.58
2281.58,2281.59,2281.58
2281.6,2281.61,2281.6
2281.65,2281.66,2281.65
2296.69,2296.69,2296.69
2386.77,2386.78,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2311.69,2311.69,2311.69
2281.62,2281.62,2281.62
2281.56,2281.57,2281.56
2281.52,2281.53,2281.51
2.28E+03,2.28E+03,2.28E+03
2.28E+03,2.28E+03,2.28E+03
2.28E+03,2.28E+03,2.28E+03
2.28E+03,2.28E+03,2.28E+03
2.28E+03,2.28E+03,2.28E+03
2.31E+03,2.31E+03,2.31E+03
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.78,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2341.73,2341.73,2341.73
2296.67,2296.67,2296.67
2281.63,2281.64,2281.63
2281.62,2281.63,2281.62
2281.63,2281.63,2281.62
2281.63,2281.64,2281.63
2281.65,2281.65,2281.65
2296.68,2296.69,2296.68
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2311.69,2311.69,2311.69
2296.65,2296.66,2296.65
2281.62,2281.63,2281.62
2281.6,2281.6,2281.59
2281.59,2281.59,2281.58
2266.58,2266.59,2266.58
2266.61,2266.62,2266.61
2266.65,2266.65,2266.65
2311.71,2311.71,2311.71
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2431.79,2431.8,2431.8
2431.79,2431.8,2431.8
2431.79,2431.8,2431.8
2431.79,2431.8,2431.79
2431.79,2431.8,2431.79
2431.79,2431.8,2431.8
2431.8,2431.8,2431.8
2311.68,2311.69,2311.68
2281.62,2281.62,2281.61
2281.56,2281.57,2281.56
2281.52,2281.54,2281.52
2.28E+03,2.28E+03,2.28E+03
2.28E+03,2.28E+03,2.28E+03
2.28E+03,2.28E+03,2.28E+03
2.28E+03,2.28E+03,2.28E+03
2.28E+03,2.28E+03,2.28E+03
2.31E+03,2.31E+03,2.31E+03
2401.78,2401.78,2401.78
2416.79,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.78
2431.79,2431.8,2431.8
2431.79,2431.8,2431.8
2431.8,2431.8,2431.8
2431.8,2431.8,2431.8
2311.68,2311.68,2311.68
2281.61,2281.62,2281.61
2281.56,2281.57,2281.55
2281.51,2281.52,2281.5
2.28E+03,2.28E+03,2.28E+03
2.28E+03,2.28E+03,2.28E+03
2.28E+03,2.28E+03,2.28E+03
2.28E+03,2.28E+03,2.28E+03
2.28E+03,2.28E+03,2.28E+03
2.31E+03,2.31E+03,2.31E+03
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2416.79,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.8,2416.79
2416.79,2416.8,2416.8
2416.79,2416.8,2416.8
2401.78,2401.79,2401.79
2401.78,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2326.71,2326.71,2326.71
2281.64,2281.64,2281.64
2281.61,2281.61,2281.6
2281.6,2281.61,2281.6
2281.62,2281.62,2281.61
2281.65,2281.65,2281.64
2281.67,2281.67,2281.67
2296.69,2296.7,2296.69
2371.77,2371.77,2371.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2416.79,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2431.79,2431.8,2431.8
2431.79,2431.8,2431.8
2431.8,2431.8,2431.8
2416.79,2416.79,2416.79
2311.68,2311.69,2311.68
2281.63,2281.64,2281.63
2281.61,2281.62,2281.61
2281.61,2281.62,2281.61
2281.59,2281.6,2281.59
2281.57,2281.58,2281.56
2266.57,2266.58,2266.56
2.27E+03,2.27E+03,2.27E+03
2.27E+03,2.27E+03,2.27E+03
2281.68,2281.68,2281.68
2386.77,2386.78,2386.78
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2341.73,2341.73,2341.73
2296.67,2296.67,2296.66
2281.6,2281.61,2281.6
2281.54,2281.55,2281.54
2281.5,2281.51,2281.49
2281.48,2281.49,2281.47
2281.51,2281.52,2281.5
2266.54,2266.55,2266.53
2266.58,2266.59,2266.58
2266.64,2266.64,2266.63
2296.69,2296.69,2296.69
2386.77,2386.78,2386.78
2386.77,2386.78,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2296.67,2296.68,2296.67
2281.61,2281.62,2281.61
2281.56,2281.57,2281.55
2281.51,2281.52,2281.5
2.28E+03,2.28E+03,2.28E+03
2.28E+03,2.28E+03,2.28E+03
2.27E+03,2.27E+03,2.27E+03
2.27E+03,2.27E+03,2.27E+03
2.27E+03,2.27E+03,2.27E+03
2.30E+03,2.30E+03,2.30E+03
2386.77,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2326.71,2326.71,2326.71
2281.64,2281.65,2281.64
2281.6,2281.61,2281.6
2281.56,2281.57,2281.56
2281.55,2281.56,2281.54
2266.54,2266.55,2266.53
2266.56,2266.57,2266.55
2266.59,2266.6,2266.58
2266.63,2266.64,2266.63
2296.69,2296.69,2296.69
2386.77,2386.78,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.79,2401.78
2401.78,2401.79,2401.79
2326.71,2326.72,2326.71
2296.67,2296.67,2296.67
2281.65,2281.65,2281.64
2281.65,2281.65,2281.65
2281.66,2281.66,2281.66
2296.69,2296.7,2296.69
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2371.76,2371.77,2371.77
2386.77,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.78,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2341.73,2341.73,2341.73
2311.68,2311.69,2311.68
2281.62,2281.62,2281.61
2266.59,2266.59,2266.58
2266.61,2266.61,2266.6
2266.64,2266.64,2266.64
2296.68,2296.69,2296.68
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.79,2416.79,2416.79
2341.72,2341.73,2341.73
2311.67,2311.67,2311.67
2281.59,2281.6,2281.59
2281.54,2281.55,2281.53
2281.51,2281.52,2281.5
2281.49,2281.51,2281.48
2281.49,2281.51,2281.48
2281.53,2281.54,2281.52
2281.58,2281.59,2281.57
2281.64,2281.64,2281.63
2296.68,2296.69,2296.68
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2341.72,2341.73,2341.72
2311.69,2311.69,2311.69
2296.67,2296.67,2296.67
2281.64,2281.64,2281.63
2281.62,2281.63,2281.62
2281.62,2281.62,2281.61
2281.62,2281.62,2281.61
2281.65,2281.65,2281.65
2296.68,2296.68,2296.68
2311.7,2311.71,2311.71
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.8,2416.8
2296.68,2296.68,2296.68
2281.62,2281.63,2281.62
2266.55,2266.56,2266.54
2266.48,2266.5,2266.48
2266.45,2266.47,2266.44
2266.46,2266.48,2266.45
2266.5,2266.51,2266.49
2266.56,2266.57,2266.55
2266.62,2266.62,2266.61
2281.67,2281.67,2281.67
2386.77,2386.78,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.78,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.8,2416.79
2326.71,2326.72,2326.71
2281.64,2281.65,2281.64
2266.58,2266.58,2266.57
2266.51,2266.53,2266.51
2266.47,2266.48,2266.46
2281.45,2281.47,2281.44
2281.46,2281.48,2281.45
2281.5,2281.52,2281.5
2266.56,2266.57,2266.55
2266.62,2266.63,2266.62
2281.68,2281.68,2281.68
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2386.77,2386.78,2386.78
2386.77,2386.78,2386.77
2386.77,2386.78,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.79,2401.79
2401.79,2401.79,2401.79
2311.71,2311.71,2311.71
2281.65,2281.65,2281.64
2266.59,2266.6,2266.59
2266.54,2266.56,2266.54
2266.55,2266.56,2266.54
2266.58,2266.59,2266.58
2266.62,2266.63,2266.62
2281.66,2281.66,2281.66
2296.68,2296.68,2296.68
2386.77,2386.77,2386.77
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2326.71,2326.71,2326.71
2281.64,2281.65,2281.64
2281.61,2281.62,2281.61
2281.56,2281.57,2281.56
2281.51,2281.52,2281.5
2281.55,2281.56,2281.54
2266.57,2266.58,2266.57
2266.59,2266.6,2266.59
2266.63,2266.64,2266.63
2281.68,2281.68,2281.68
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2371.76,2371.77,2371.77
2386.77,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.78,2386.77
2386.77,2386.78,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.78,2386.77
2386.78,2386.78,2386.78
2311.71,2311.71,2311.71
2281.65,2281.65,2281.64
2266.58,2266.59,2266.58
2266.52,2266.54,2266.52
2266.47,2266.49,2266.46
2281.45,2281.48,2281.45
2281.48,2281.49,2281.47
2281.52,2281.54,2281.51
2266.57,2266.58,2266.57
2266.63,2266.64,2266.63
2296.7,2296.7,2296.7
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2371.76,2371.77,2371.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.79,2401.78
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.78,2401.79,2401.79
2401.79,2401.79,2401.79
2401.78,2401.79,2401.79
2401.78,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.78,2401.79,2401.79
2401.78,2401.79,2401.79
2401.78,2401.79,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.78,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.8,2416.8
2311.69,2311.7,2311.69
2296.67,2296.67,2296.66
2281.64,2281.65,2281.64
2281.62,2281.62,2281.61
2266.57,2266.58,2266.56
2266.59,2266.6,2266.58
2266.62,2266.62,2266.61
2266.64,2266.64,2266.63
2281.68,2281.68,2281.68
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2371.76,2371.77,2371.77
2386.77,2386.78,2386.78
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2416.79,2416.79,2416.79
2416.79,2416.79,2416.79
2416.79,2416.8,2416.8
2326.72,2326.72,2326.72
2281.66,2281.67,2281.66
2266.6,2266.61,2266.6
2266.53,2266.54,2266.52
2266.49,2266.51,2266.48
2266.49,2266.5,2266.48
2266.51,2266.53,2266.51
2266.55,2266.56,2266.54
2266.58,2266.59,2266.58
2266.62,2266.62,2266.62
2281.67,2281.67,2281.67
2371.76,2371.77,2371.77
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2386.77,2386.78,2386.78
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.79,2401.79,2401.79
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2311.71,2311.71,2311.71
2281.66,2281.67,2281.66
2266.61,2266.62,2266.61
2266.59,2266.6,2266.59
2266.63,2266.63,2266.63
2311.7,2311.71,2311.7
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2386.77,2386.78,2386.78
2386.77,2386.78,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.79,2401.79,2401.79
2311.71,2311.71,2311.71
2281.66,2281.66,2281.65
2266.61,2266.62,2266.61
2266.57,2266.58,2266.56
2266.53,2266.54,2266.52
2266.56,2266.57,2266.55
2266.6,2266.6,2266.59
2266.63,2266.63,2266.63
2281.66,2281.66,2281.66
2296.69,2296.69,2296.69
2386.77,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2341.73,2341.73,2341.73
2296.67,2296.67,2296.67
2281.6,2281.61,2281.6
2266.54,2266.55,2266.53
2266.51,2266.52,2266.5
2266.5,2266.52,2266.49
2266.57,2266.58,2266.57
2266.64,2266.65,2266.64
2281.67,2281.67,2281.67
2296.69,2296.69,2296.69
2386.77,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.79,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.79,2401.78
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2401.78,2401.79,2401.79
2401.78,2401.79,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.79,2401.79
2401.79,2401.79,2401.79
2326.72,2326.72,2326.72
2311.7,2311.7,2311.7
2296.68,2296.68,2296.68
2266.63,2266.63,2266.62
2266.59,2266.6,2266.59
2266.64,2266.64,2266.64
2266.68,2266.68,2266.68
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.79,2401.79
2401.79,2401.79,2401.79
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.79,2401.79,2401.79
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2311.7,2311.7,2311.7
2281.61,2281.61,2281.6
2281.62,2281.62,2281.61
2296.68,2296.69,2296.68
2386.77,2386.77,2386.77
2326.71,2326.71,2326.71
2311.68,2311.69,2311.68
2326.71,2326.71,2326.71
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.79,2401.79,2401.79
2401.79,2401.79,2401.79
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2326.72,2326.72,2326.72
2326.71,2326.72,2326.71
2311.7,2311.7,2311.7
2311.69,2311.7,2311.69
2311.69,2311.69,2311.69
2311.69,2311.7,2311.69
2311.71,2311.71,2311.71
2386.77,2386.77,2386.77
2386.77,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.78,2386.78
2311.7,2311.7,2311.7
2266.62,2266.62,2266.62
2266.56,2266.57,2266.55
2266.5,2266.51,2266.49
2266.45,2266.47,2266.44
2281.44,2281.46,2281.43
2281.45,2281.47,2281.44
2281.49,2281.51,2281.48
2281.55,2281.56,2281.54
2281.61,2281.62,2281.61
2281.66,2281.66,2281.66
2386.77,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2326.72,2326.72,2326.72
2281.67,2281.67,2281.67
2266.62,2266.62,2266.61
2266.58,2266.58,2266.57
2266.55,2266.56,2266.54
2266.56,2266.57,2266.56
2266.57,2266.57,2266.56
2266.56,2266.57,2266.56
2266.6,2266.6,2266.6
2281.65,2281.65,2281.65
2311.7,2311.7,2311.7
2386.77,2386.77,2386.77
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2296.69,2296.69,2296.69
2266.63,2266.63,2266.62
2266.58,2266.59,2266.58
2266.53,2266.55,2266.53
2266.49,2266.5,2266.48
2266.47,2266.49,2266.46
2266.47,2266.49,2266.47
2266.5,2266.52,2266.49
2266.56,2266.56,2266.55
2266.61,2266.62,2266.61
2296.67,2296.68,2296.67
2386.77,2386.77,2386.77
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.78,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2311.7,2311.7,2311.7
2281.64,2281.64,2281.63
2266.57,2266.58,2266.57
2266.52,2266.54,2266.52
2266.49,2266.51,2266.48
2266.49,2266.5,2266.48
2266.49,2266.51,2266.49
2266.53,2266.55,2266.53
2266.59,2266.6,2266.59
2266.64,2266.64,2266.63
2281.67,2281.68,2281.67
2386.77,2386.78,2386.78
2386.77,2386.78,2386.78
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2401.78,2401.78,2401.78
2311.69,2311.7,2311.69
2281.63,2281.64,2281.63
2281.58,2281.58,2281.57
2281.52,2281.53,2281.51
2281.48,2281.5,2281.47
2281.49,2281.51,2281.49
2266.53,2266.54,2266.52
2266.59,2266.59,2266.58
2266.62,2266.63,2266.62
2266.63,2266.64,2266.63
2281.68,2281.68,2281.67
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2371.77,2371.77,2371.77
2386.77,2386.78,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
2386.77,2386.77,2386.77
